"","X","Nest","maxclutch","year","site","win_hi","spr_hi","wxt","sxt","wxw","sxw"
"1291",1291,"SEA023",5,2005,"kig",25,13,0,1,5,3
"1292",1292,"SEA024",4,2005,"kig",25,13,0,1,5,3
"1293",1293,"TJO001",5,2005,"kig",25,13,0,1,5,3
"1294",1294,"TJO002",5,2005,"kig",25,13,0,1,5,3
"1295",1295,"TJO003",4,2005,"kig",25,13,0,1,5,3
"1296",1296,"TJO004",7,2005,"kig",25,13,0,1,5,3
"1297",1297,"TJO005",4,2005,"kig",25,13,0,1,5,3
"1298",1298,"TJO006",5,2005,"kig",25,13,0,1,5,3
"1299",1299,"TJO008",5,2005,"kig",25,13,0,1,5,3
"1300",1300,"TJO010",5,2005,"kig",25,13,0,1,5,3
"1301",1301,"TJO011",4,2005,"kig",25,13,0,1,5,3
"1302",1302,"TJO012",5,2005,"kig",25,13,0,1,5,3
"1303",1303,"TJO014",5,2005,"kig",25,13,0,1,5,3
"1304",1304,"TJO016",6,2005,"kig",25,13,0,1,5,3
"1305",1305,"TJO017",5,2005,"kig",25,13,0,1,5,3
"1306",1306,"TJO018",5,2005,"kig",25,13,0,1,5,3
"1307",1307,"TJO019",5,2005,"kig",25,13,0,1,5,3
"1308",1308,"TJO020",5,2005,"kig",25,13,0,1,5,3
"1309",1309,"TJO021",5,2005,"kig",25,13,0,1,5,3
"1310",1310,"TJO022",5,2005,"kig",25,13,0,1,5,3
"1311",1311,"TJO023",6,2005,"kig",25,13,0,1,5,3
"1312",1312,"TJO024",4,2005,"kig",25,13,0,1,5,3
"1313",1313,"TJO027",4,2005,"kig",25,13,0,1,5,3
"1314",1314,"TJO028",5,2005,"kig",25,13,0,1,5,3
"1315",1315,"TJO029",5,2005,"kig",25,13,0,1,5,3
"1316",1316,"TJO030",4,2005,"kig",25,13,0,1,5,3
"1317",1317,"TJO032",6,2005,"kig",25,13,0,1,5,3
"1318",1318,"TJO036",6,2005,"kig",25,13,0,1,5,3
"1319",1319,"TJO037",5,2005,"kig",25,13,0,1,5,3
"1320",1320,"TJO040",5,2005,"kig",25,13,0,1,5,3
"1321",1321,"TJO041",6,2005,"kig",25,13,0,1,5,3
"1322",1322,"TJO042",7,2005,"kig",25,13,0,1,5,3
"1323",1323,"TJO044",5,2005,"kig",25,13,0,1,5,3
"1324",1324,"TJO045",4,2005,"kig",25,13,0,1,5,3
"1325",1325,"TJO046",6,2005,"kig",25,13,0,1,5,3
"1326",1326,"TJO047",5,2005,"kig",25,13,0,1,5,3
"1327",1327,"TJO048",3,2005,"kig",25,13,0,1,5,3
"1328",1328,"TJO049",5,2005,"kig",25,13,0,1,5,3
"1329",1329,"TJO050",7,2005,"kig",25,13,0,1,5,3
"1330",1330,"TJO051",6,2005,"kig",25,13,0,1,5,3
"1331",1331,"TRJ001",5,2005,"kig",25,13,0,1,5,3
"1332",1332,"TRJ003",5,2005,"kig",25,13,0,1,5,3
"1333",1333,"TRJ007",5,2005,"kig",25,13,0,1,5,3
"1334",1334,"TRJ011",3,2005,"kig",25,13,0,1,5,3
"1335",1335,"TRJ012",6,2005,"kig",25,13,0,1,5,3
"1336",1336,"TRJ013",5,2005,"kig",25,13,0,1,5,3
"1337",1337,"TRJ014",6,2005,"kig",25,13,0,1,5,3
"1338",1338,"TRJ015",5,2005,"kig",25,13,0,1,5,3
"1339",1339,"TRJ016",5,2005,"kig",25,13,0,1,5,3
"1340",1340,"TRJ018",5,2005,"kig",25,13,0,1,5,3
"1341",1341,"TRJ019",4,2005,"kig",25,13,0,1,5,3
"1342",1342,"TRJ020",6,2005,"kig",25,13,0,1,5,3
"1343",1343,"TRJ021",6,2005,"kig",25,13,0,1,5,3
"1344",1344,"TRJ023",5,2005,"kig",25,13,0,1,5,3
"1345",1345,"TRJ026",5,2005,"kig",25,13,0,1,5,3
"1346",1346,"TRJ028",5,2005,"kig",25,13,0,1,5,3
"1347",1347,"TRJ029",4,2005,"kig",25,13,0,1,5,3
"1348",1348,"TRJ031",4,2005,"kig",25,13,0,1,5,3
"1349",1349,"TRJ035",3,2005,"kig",25,13,0,1,5,3
"1350",1350,"TRJ037",5,2005,"kig",25,13,0,1,5,3
"1351",1351,"TRJ038",5,2005,"kig",25,13,0,1,5,3
"1352",1352,"TRJ041",3,2005,"kig",25,13,0,1,5,3
"1353",1353,"TRJ043",4,2005,"kig",25,13,0,1,5,3
"1354",1354,"TRJ044",6,2005,"kig",25,13,0,1,5,3
"1355",1355,"TRJ063",6,2005,"kig",25,13,0,1,5,3
"1356",1356,"TRJ064",5,2005,"kig",25,13,0,1,5,3
"1357",1357,"TRJ065",4,2005,"kig",25,13,0,1,5,3
"1358",1358,"TRJ066",6,2005,"kig",25,13,0,1,5,3
"1359",1359,"TRJ067",6,2005,"kig",25,13,0,1,5,3
"1360",1360,"BCL002",7,2006,"kig",79,11,10,1,8,3
"1361",1361,"BCL007",6,2006,"kig",79,11,10,1,8,3
"1362",1362,"BCL011",5,2006,"kig",79,11,10,1,8,3
"1363",1363,"BCL013",5,2006,"kig",79,11,10,1,8,3
"1364",1364,"BCL017",6,2006,"kig",79,11,10,1,8,3
"1365",1365,"BCL022",5,2006,"kig",79,11,10,1,8,3
"1366",1366,"BCL025",5,2006,"kig",79,11,10,1,8,3
"1367",1367,"BCL026",6,2006,"kig",79,11,10,1,8,3
"1368",1368,"BCL029",5,2006,"kig",79,11,10,1,8,3
"1369",1369,"BCL030",6,2006,"kig",79,11,10,1,8,3
"1370",1370,"BCL033",5,2006,"kig",79,11,10,1,8,3
"1371",1371,"BCL037",4,2006,"kig",79,11,10,1,8,3
"1372",1372,"BCL040",5,2006,"kig",79,11,10,1,8,3
"1373",1373,"BCL042",4,2006,"kig",79,11,10,1,8,3
"1374",1374,"BCL043",5,2006,"kig",79,11,10,1,8,3
"1375",1375,"BCL044",6,2006,"kig",79,11,10,1,8,3
"1376",1376,"BCL045",6,2006,"kig",79,11,10,1,8,3
"1377",1377,"BCL050",5,2006,"kig",79,11,10,1,8,3
"1378",1378,"BCL051",5,2006,"kig",79,11,10,1,8,3
"1379",1379,"BCL052",5,2006,"kig",79,11,10,1,8,3
"1380",1380,"BCL053",6,2006,"kig",79,11,10,1,8,3
"1381",1381,"BCL055",5,2006,"kig",79,11,10,1,8,3
"1382",1382,"BCL056",5,2006,"kig",79,11,10,1,8,3
"1383",1383,"BCL057",4,2006,"kig",79,11,10,1,8,3
"1384",1384,"BCL060",5,2006,"kig",79,11,10,1,8,3
"1385",1385,"BCL061",5,2006,"kig",79,11,10,1,8,3
"1386",1386,"BCL062",6,2006,"kig",79,11,10,1,8,3
"1387",1387,"BCL065",5,2006,"kig",79,11,10,1,8,3
"1388",1388,"BCL069",5,2006,"kig",79,11,10,1,8,3
"1389",1389,"BCL070",3,2006,"kig",79,11,10,1,8,3
"1390",1390,"BCL071",4,2006,"kig",79,11,10,1,8,3
"1391",1391,"BCL072",6,2006,"kig",79,11,10,1,8,3
"1392",1392,"BCL073",3,2006,"kig",79,11,10,1,8,3
"1393",1393,"DCP021",6,2006,"kig",79,11,10,1,8,3
"1394",1394,"DCP022",5,2006,"kig",79,11,10,1,8,3
"1395",1395,"DCP024",6,2006,"kig",79,11,10,1,8,3
"1396",1396,"DCP027",5,2006,"kig",79,11,10,1,8,3
"1397",1397,"DCP030",5,2006,"kig",79,11,10,1,8,3
"1398",1398,"DCP031",5,2006,"kig",79,11,10,1,8,3
"1399",1399,"DCP035",6,2006,"kig",79,11,10,1,8,3
"1400",1400,"DCP036",3,2006,"kig",79,11,10,1,8,3
"1401",1401,"DCP037",6,2006,"kig",79,11,10,1,8,3
"1402",1402,"DCP038",4,2006,"kig",79,11,10,1,8,3
"1403",1403,"DCP039",5,2006,"kig",79,11,10,1,8,3
"1404",1404,"DCP041",5,2006,"kig",79,11,10,1,8,3
"1405",1405,"DCP042",4,2006,"kig",79,11,10,1,8,3
"1406",1406,"DCP045",4,2006,"kig",79,11,10,1,8,3
"1407",1407,"DCP047",5,2006,"kig",79,11,10,1,8,3
"1408",1408,"DCP048",3,2006,"kig",79,11,10,1,8,3
"1409",1409,"DCP049",5,2006,"kig",79,11,10,1,8,3
"1410",1410,"DCP050",6,2006,"kig",79,11,10,1,8,3
"1411",1411,"DCP051",5,2006,"kig",79,11,10,1,8,3
"1412",1412,"DCP052",5,2006,"kig",79,11,10,1,8,3
"1413",1413,"DCP053",34,2006,"kig",79,11,10,1,8,3
"1414",1414,"DCP055",5,2006,"kig",79,11,10,1,8,3
"1415",1415,"DCP057",4,2006,"kig",79,11,10,1,8,3
"1416",1416,"DCP058",6,2006,"kig",79,11,10,1,8,3
"1417",1417,"DCP060",3,2006,"kig",79,11,10,1,8,3
"1418",1418,"DCP062",5,2006,"kig",79,11,10,1,8,3
"1419",1419,"DCP064",5,2006,"kig",79,11,10,1,8,3
"1420",1420,"GPL008",6,2006,"kig",79,11,10,1,8,3
"1421",1421,"GPL033",6,2006,"kig",79,11,10,1,8,3
"1422",1422,"GPL037",6,2006,"kig",79,11,10,1,8,3
"1423",1423,"GPL041",5,2006,"kig",79,11,10,1,8,3
"1424",1424,"GPL059",6,2006,"kig",79,11,10,1,8,3
"1425",1425,"GPL061",3,2006,"kig",79,11,10,1,8,3
"1426",1426,"GPL064",5,2006,"kig",79,11,10,1,8,3
"1427",1427,"GPL068",4,2006,"kig",79,11,10,1,8,3
"1428",1428,"GPL070",6,2006,"kig",79,11,10,1,8,3
"1429",1429,"GPL071",6,2006,"kig",79,11,10,1,8,3
"1430",1430,"GPL073",6,2006,"kig",79,11,10,1,8,3
"1431",1431,"GPL074",3,2006,"kig",79,11,10,1,8,3
"1432",1432,"GPL075",4,2006,"kig",79,11,10,1,8,3
"1433",1433,"GPL076",5,2006,"kig",79,11,10,1,8,3
"1434",1434,"GPL077",2,2006,"kig",79,11,10,1,8,3
"1435",1435,"GPL078",6,2006,"kig",79,11,10,1,8,3
"1436",1436,"GPL080",6,2006,"kig",79,11,10,1,8,3
"1437",1437,"GPL081",6,2006,"kig",79,11,10,1,8,3
"1438",1438,"GPL082",5,2006,"kig",79,11,10,1,8,3
"1439",1439,"GPL084",4,2006,"kig",79,11,10,1,8,3
"1440",1440,"GPL088",5,2006,"kig",79,11,10,1,8,3
"1441",1441,"GPL089",7,2006,"kig",79,11,10,1,8,3
"1442",1442,"GPL092",5,2006,"kig",79,11,10,1,8,3
"1443",1443,"GPL094",5,2006,"kig",79,11,10,1,8,3
"1444",1444,"GPL095",5,2006,"kig",79,11,10,1,8,3
"1445",1445,"GPL096",5,2006,"kig",79,11,10,1,8,3
"1446",1446,"GPL098",6,2006,"kig",79,11,10,1,8,3
"1447",1447,"GPL099",6,2006,"kig",79,11,10,1,8,3
"1448",1448,"GPL100",5,2006,"kig",79,11,10,1,8,3
"1449",1449,"GPL101",4,2006,"kig",79,11,10,1,8,3
"1450",1450,"GPL102",5,2006,"kig",79,11,10,1,8,3
"1451",1451,"JJR023",6,2006,"kig",79,11,10,1,8,3
"1452",1452,"JJR026",5,2006,"kig",79,11,10,1,8,3
"1453",1453,"JJR029",5,2006,"kig",79,11,10,1,8,3
"1454",1454,"JJR030",6,2006,"kig",79,11,10,1,8,3
"1455",1455,"JJR041",5,2006,"kig",79,11,10,1,8,3
"1456",1456,"JJR043",6,2006,"kig",79,11,10,1,8,3
"1457",1457,"JJR044",4,2006,"kig",79,11,10,1,8,3
"1458",1458,"JJR045",6,2006,"kig",79,11,10,1,8,3
"1459",1459,"JJR047",4,2006,"kig",79,11,10,1,8,3
"1460",1460,"JJR048",7,2006,"kig",79,11,10,1,8,3
"1461",1461,"JJR049",4,2006,"kig",79,11,10,1,8,3
"1462",1462,"JJR052",4,2006,"kig",79,11,10,1,8,3
"1463",1463,"JJR053",6,2006,"kig",79,11,10,1,8,3
"1464",1464,"JJR054",2,2006,"kig",79,11,10,1,8,3
"1465",1465,"JJR055",5,2006,"kig",79,11,10,1,8,3
"1466",1466,"JJR059",6,2006,"kig",79,11,10,1,8,3
"1467",1467,"JJR063",4,2006,"kig",79,11,10,1,8,3
"1468",1468,"JJR064",4,2006,"kig",79,11,10,1,8,3
"1469",1469,"JJR065",5,2006,"kig",79,11,10,1,8,3
"1470",1470,"JJR066",6,2006,"kig",79,11,10,1,8,3
"1471",1471,"JJR070",5,2006,"kig",79,11,10,1,8,3
"1472",1472,"JJR072",6,2006,"kig",79,11,10,1,8,3
"1473",1473,"JJR074",4,2006,"kig",79,11,10,1,8,3
"1474",1474,"JJR075",5,2006,"kig",79,11,10,1,8,3
"1475",1475,"JJR076",5,2006,"kig",79,11,10,1,8,3
"1476",1476,"JJR077",5,2006,"kig",79,11,10,1,8,3
"1477",1477,"JJR079",6,2006,"kig",79,11,10,1,8,3
"1478",1478,"JJR083",5,2006,"kig",79,11,10,1,8,3
"1479",1479,"JJR084",4,2006,"kig",79,11,10,1,8,3
"1480",1480,"JJR085",5,2006,"kig",79,11,10,1,8,3
"1481",1481,"JJR087",4,2006,"kig",79,11,10,1,8,3
"1482",1482,"JJR088",6,2006,"kig",79,11,10,1,8,3
"1483",1483,"JJR093",2,2006,"kig",79,11,10,1,8,3
"1484",1484,"JJR094",3,2006,"kig",79,11,10,1,8,3
"1485",1485,"JJR095",5,2006,"kig",79,11,10,1,8,3
"1486",1486,"JJR096",5,2006,"kig",79,11,10,1,8,3
"1487",1487,"JJR099",4,2006,"kig",79,11,10,1,8,3
"1488",1488,"JJR100",5,2006,"kig",79,11,10,1,8,3
"1489",1489,"MSS024",4,2006,"kig",79,11,10,1,8,3
"1490",1490,"MSS027",5,2006,"kig",79,11,10,1,8,3
"1491",1491,"MSS028",5,2006,"kig",79,11,10,1,8,3
"1492",1492,"MSS029",6,2006,"kig",79,11,10,1,8,3
"1493",1493,"MSS030",4,2006,"kig",79,11,10,1,8,3
"1494",1494,"MSS031",6,2006,"kig",79,11,10,1,8,3
"1495",1495,"MSS032",6,2006,"kig",79,11,10,1,8,3
"1496",1496,"MSS035",5,2006,"kig",79,11,10,1,8,3
"1497",1497,"MSS037",4,2006,"kig",79,11,10,1,8,3
"1498",1498,"MSS038",5,2006,"kig",79,11,10,1,8,3
"1499",1499,"MSS040",5,2006,"kig",79,11,10,1,8,3
"1500",1500,"MSS041",5,2006,"kig",79,11,10,1,8,3
"1501",1501,"MSS044",5,2006,"kig",79,11,10,1,8,3
"1502",1502,"MSS046",6,2006,"kig",79,11,10,1,8,3
"1503",1503,"MSS048",5,2006,"kig",79,11,10,1,8,3
"1504",1504,"MSS049",5,2006,"kig",79,11,10,1,8,3
"1505",1505,"MSS050",5,2006,"kig",79,11,10,1,8,3
"1506",1506,"MSS051",5,2006,"kig",79,11,10,1,8,3
"1507",1507,"MSS052",4,2006,"kig",79,11,10,1,8,3
"1508",1508,"MSS053",4,2006,"kig",79,11,10,1,8,3
"1509",1509,"MSS057",4,2006,"kig",79,11,10,1,8,3
"1510",1510,"MSS063",4,2006,"kig",79,11,10,1,8,3
"1511",1511,"MSS064",8,2006,"kig",79,11,10,1,8,3
"1512",1512,"MSS065",3,2006,"kig",79,11,10,1,8,3
"1513",1513,"MSS066",6,2006,"kig",79,11,10,1,8,3
"1514",1514,"MSS067",5,2006,"kig",79,11,10,1,8,3
"1515",1515,"MSS068",2,2006,"kig",79,11,10,1,8,3
"1516",1516,"MSS070",5,2006,"kig",79,11,10,1,8,3
"1517",1517,"MSS071",5,2006,"kig",79,11,10,1,8,3
"1518",1518,"MSS073",5,2006,"kig",79,11,10,1,8,3
"1519",1519,"MSS076",4,2006,"kig",79,11,10,1,8,3
"1520",1520,"MSS078",5,2006,"kig",79,11,10,1,8,3
"1521",1521,"MSS079",5,2006,"kig",79,11,10,1,8,3
"1522",1522,"PLF029",3,2006,"kig",79,11,10,1,8,3
"1523",1523,"PLF083",6,2006,"kig",79,11,10,1,8,3
"1524",1524,"PLF122",3,2006,"kig",79,11,10,1,8,3
"1525",1525,"BCL001",5,2007,"kig",53,10,14,0,6,1
"1526",1526,"BCL004",4,2007,"kig",53,10,14,0,6,1
"1527",1527,"BCL006",5,2007,"kig",53,10,14,0,6,1
"1528",1528,"BCL007",5,2007,"kig",53,10,14,0,6,1
"1529",1529,"BCL013",5,2007,"kig",53,10,14,0,6,1
"1530",1530,"BCL015",6,2007,"kig",53,10,14,0,6,1
"1531",1531,"BCL020",5,2007,"kig",53,10,14,0,6,1
"1532",1532,"BCL027",6,2007,"kig",53,10,14,0,6,1
"1533",1533,"BCL031",6,2007,"kig",53,10,14,0,6,1
"1534",1534,"BCL036",6,2007,"kig",53,10,14,0,6,1
"1535",1535,"BCL039",6,2007,"kig",53,10,14,0,6,1
"1536",1536,"BCL040",6,2007,"kig",53,10,14,0,6,1
"1537",1537,"BCL043",6,2007,"kig",53,10,14,0,6,1
"1538",1538,"BCL044",5,2007,"kig",53,10,14,0,6,1
"1539",1539,"BCL045",4,2007,"kig",53,10,14,0,6,1
"1540",1540,"BCL047",6,2007,"kig",53,10,14,0,6,1
"1541",1541,"BCL048",5,2007,"kig",53,10,14,0,6,1
"1542",1542,"BCL049",5,2007,"kig",53,10,14,0,6,1
"1543",1543,"BCL051",5,2007,"kig",53,10,14,0,6,1
"1544",1544,"BCL052",5,2007,"kig",53,10,14,0,6,1
"1545",1545,"BCL055",5,2007,"kig",53,10,14,0,6,1
"1546",1546,"BCL056",5,2007,"kig",53,10,14,0,6,1
"1547",1547,"BCL057",6,2007,"kig",53,10,14,0,6,1
"1548",1548,"BCL060",5,2007,"kig",53,10,14,0,6,1
"1549",1549,"BCL061",6,2007,"kig",53,10,14,0,6,1
"1550",1550,"BCL063",5,2007,"kig",53,10,14,0,6,1
"1551",1551,"BCL067",5,2007,"kig",53,10,14,0,6,1
"1552",1552,"BCL068",5,2007,"kig",53,10,14,0,6,1
"1553",1553,"BCL071",6,2007,"kig",53,10,14,0,6,1
"1554",1554,"BCL072",5,2007,"kig",53,10,14,0,6,1
"1555",1555,"BCL073",4,2007,"kig",53,10,14,0,6,1
"1556",1556,"BCL074",5,2007,"kig",53,10,14,0,6,1
"1557",1557,"BCL075",5,2007,"kig",53,10,14,0,6,1
"1558",1558,"BCL076",4,2007,"kig",53,10,14,0,6,1
"1559",1559,"BCL077",5,2007,"kig",53,10,14,0,6,1
"1560",1560,"BCL078",6,2007,"kig",53,10,14,0,6,1
"1561",1561,"BCL079",4,2007,"kig",53,10,14,0,6,1
"1562",1562,"BCL080",6,2007,"kig",53,10,14,0,6,1
"1563",1563,"BCL081",4,2007,"kig",53,10,14,0,6,1
"1564",1564,"BCL082",6,2007,"kig",53,10,14,0,6,1
"1565",1565,"BCL083",5,2007,"kig",53,10,14,0,6,1
"1566",1566,"BCL084",4,2007,"kig",53,10,14,0,6,1
"1567",1567,"BCL086",5,2007,"kig",53,10,14,0,6,1
"1568",1568,"BCL087",5,2007,"kig",53,10,14,0,6,1
"1569",1569,"BCL088",2,2007,"kig",53,10,14,0,6,1
"1570",1570,"BCL089",6,2007,"kig",53,10,14,0,6,1
"1571",1571,"JBW020",6,2007,"kig",53,10,14,0,6,1
"1572",1572,"JBW022",5,2007,"kig",53,10,14,0,6,1
"1573",1573,"JBW028",4,2007,"kig",53,10,14,0,6,1
"1574",1574,"JBW029",5,2007,"kig",53,10,14,0,6,1
"1575",1575,"JBW037",7,2007,"kig",53,10,14,0,6,1
"1576",1576,"JBW039",4,2007,"kig",53,10,14,0,6,1
"1577",1577,"JBW044",7,2007,"kig",53,10,14,0,6,1
"1578",1578,"JBW046",5,2007,"kig",53,10,14,0,6,1
"1579",1579,"JBW048",5,2007,"kig",53,10,14,0,6,1
"1580",1580,"JBW049",6,2007,"kig",53,10,14,0,6,1
"1581",1581,"JBW050",6,2007,"kig",53,10,14,0,6,1
"1582",1582,"JBW051",5,2007,"kig",53,10,14,0,6,1
"1583",1583,"JBW053",5,2007,"kig",53,10,14,0,6,1
"1584",1584,"JBW054",6,2007,"kig",53,10,14,0,6,1
"1585",1585,"JBW055",5,2007,"kig",53,10,14,0,6,1
"1586",1586,"JBW056",5,2007,"kig",53,10,14,0,6,1
"1587",1587,"JBW057",6,2007,"kig",53,10,14,0,6,1
"1588",1588,"JBW058",6,2007,"kig",53,10,14,0,6,1
"1589",1589,"JBW061",6,2007,"kig",53,10,14,0,6,1
"1590",1590,"JBW062",5,2007,"kig",53,10,14,0,6,1
"1591",1591,"JBW063",5,2007,"kig",53,10,14,0,6,1
"1592",1592,"JBW064",3,2007,"kig",53,10,14,0,6,1
"1593",1593,"JBW065",6,2007,"kig",53,10,14,0,6,1
"1594",1594,"JBW066",5,2007,"kig",53,10,14,0,6,1
"1595",1595,"JBW067",6,2007,"kig",53,10,14,0,6,1
"1596",1596,"JBW069",6,2007,"kig",53,10,14,0,6,1
"1597",1597,"JBW070",5,2007,"kig",53,10,14,0,6,1
"1598",1598,"JBW073",4,2007,"kig",53,10,14,0,6,1
"1599",1599,"JBW074",6,2007,"kig",53,10,14,0,6,1
"1600",1600,"JBW075",5,2007,"kig",53,10,14,0,6,1
"1601",1601,"JBW077",6,2007,"kig",53,10,14,0,6,1
"1602",1602,"JBW080",6,2007,"kig",53,10,14,0,6,1
"1603",1603,"JBW081",5,2007,"kig",53,10,14,0,6,1
"1604",1604,"JBW082",6,2007,"kig",53,10,14,0,6,1
"1605",1605,"JBW083",6,2007,"kig",53,10,14,0,6,1
"1606",1606,"JBW084",6,2007,"kig",53,10,14,0,6,1
"1607",1607,"JBW085",5,2007,"kig",53,10,14,0,6,1
"1608",1608,"JBW087",6,2007,"kig",53,10,14,0,6,1
"1609",1609,"JBW089",5,2007,"kig",53,10,14,0,6,1
"1610",1610,"JBW093",5,2007,"kig",53,10,14,0,6,1
"1611",1611,"JBW097",4,2007,"kig",53,10,14,0,6,1
"1612",1612,"JBW098",4,2007,"kig",53,10,14,0,6,1
"1613",1613,"JBW100",5,2007,"kig",53,10,14,0,6,1
"1614",1614,"JBW101",4,2007,"kig",53,10,14,0,6,1
"1615",1615,"JJW007",5,2007,"kig",53,10,14,0,6,1
"1616",1616,"JJW008",6,2007,"kig",53,10,14,0,6,1
"1617",1617,"JJW016",5,2007,"kig",53,10,14,0,6,1
"1618",1618,"JJW021",3,2007,"kig",53,10,14,0,6,1
"1619",1619,"JJW025",6,2007,"kig",53,10,14,0,6,1
"1620",1620,"JJW026",6,2007,"kig",53,10,14,0,6,1
"1621",1621,"JJW029",7,2007,"kig",53,10,14,0,6,1
"1622",1622,"JJW030",7,2007,"kig",53,10,14,0,6,1
"1623",1623,"JJW032",5,2007,"kig",53,10,14,0,6,1
"1624",1624,"JJW037",6,2007,"kig",53,10,14,0,6,1
"1625",1625,"JJW041",5,2007,"kig",53,10,14,0,6,1
"1626",1626,"JJW045",5,2007,"kig",53,10,14,0,6,1
"1627",1627,"JJW046",5,2007,"kig",53,10,14,0,6,1
"1628",1628,"JJW048",7,2007,"kig",53,10,14,0,6,1
"1629",1629,"JJW049",7,2007,"kig",53,10,14,0,6,1
"1630",1630,"JJW050",6,2007,"kig",53,10,14,0,6,1
"1631",1631,"JJW051",3,2007,"kig",53,10,14,0,6,1
"1632",1632,"JJW052",7,2007,"kig",53,10,14,0,6,1
"1633",1633,"JJW053",6,2007,"kig",53,10,14,0,6,1
"1634",1634,"JJW054",5,2007,"kig",53,10,14,0,6,1
"1635",1635,"JJW055",5,2007,"kig",53,10,14,0,6,1
"1636",1636,"JJW056",5,2007,"kig",53,10,14,0,6,1
"1637",1637,"JJW057",4,2007,"kig",53,10,14,0,6,1
"1638",1638,"JJW058",3,2007,"kig",53,10,14,0,6,1
"1639",1639,"JJW059",6,2007,"kig",53,10,14,0,6,1
"1640",1640,"JJW060",4,2007,"kig",53,10,14,0,6,1
"1641",1641,"JJW063",5,2007,"kig",53,10,14,0,6,1
"1642",1642,"MLS018",2,2007,"kig",53,10,14,0,6,1
"1643",1643,"MLS031",5,2007,"kig",53,10,14,0,6,1
"1644",1644,"MLS035",6,2007,"kig",53,10,14,0,6,1
"1645",1645,"MLS040",6,2007,"kig",53,10,14,0,6,1
"1646",1646,"MLS041",5,2007,"kig",53,10,14,0,6,1
"1647",1647,"MLS045",5,2007,"kig",53,10,14,0,6,1
"1648",1648,"MLS046",6,2007,"kig",53,10,14,0,6,1
"1649",1649,"MLS047",5,2007,"kig",53,10,14,0,6,1
"1650",1650,"MLS048",5,2007,"kig",53,10,14,0,6,1
"1651",1651,"MLS052",5,2007,"kig",53,10,14,0,6,1
"1652",1652,"MLS053",6,2007,"kig",53,10,14,0,6,1
"1653",1653,"MLS057",6,2007,"kig",53,10,14,0,6,1
"1654",1654,"MLS059",6,2007,"kig",53,10,14,0,6,1
"1655",1655,"MLS060",5,2007,"kig",53,10,14,0,6,1
"1656",1656,"MLS062",6,2007,"kig",53,10,14,0,6,1
"1657",1657,"MLS065",4,2007,"kig",53,10,14,0,6,1
"1658",1658,"MLS066",5,2007,"kig",53,10,14,0,6,1
"1659",1659,"MLS067",5,2007,"kig",53,10,14,0,6,1
"1660",1660,"MLS069",6,2007,"kig",53,10,14,0,6,1
"1661",1661,"MLS073",5,2007,"kig",53,10,14,0,6,1
"1662",1662,"PLF046",5,2007,"kig",53,10,14,0,6,1
"1663",1663,"PLF075",5,2007,"kig",53,10,14,0,6,1
"1664",1664,"PLF077",5,2007,"kig",53,10,14,0,6,1
"1665",1665,"TJH014",4,2007,"kig",53,10,14,0,6,1
"1666",1666,"TJH015",5,2007,"kig",53,10,14,0,6,1
"1667",1667,"TJH019",5,2007,"kig",53,10,14,0,6,1
"1668",1668,"TJH023",5,2007,"kig",53,10,14,0,6,1
"1669",1669,"TJH024",6,2007,"kig",53,10,14,0,6,1
"1670",1670,"TJH025",5,2007,"kig",53,10,14,0,6,1
"1671",1671,"TJH026",4,2007,"kig",53,10,14,0,6,1
"1672",1672,"TJH028",4,2007,"kig",53,10,14,0,6,1
"1673",1673,"TJH030",7,2007,"kig",53,10,14,0,6,1
"1674",1674,"TJH033",5,2007,"kig",53,10,14,0,6,1
"1675",1675,"TJH034",5,2007,"kig",53,10,14,0,6,1
"1676",1676,"TJH039",5,2007,"kig",53,10,14,0,6,1
"1677",1677,"TJH043",6,2007,"kig",53,10,14,0,6,1
"1678",1678,"TJH044",7,2007,"kig",53,10,14,0,6,1
"1679",1679,"TJH045",6,2007,"kig",53,10,14,0,6,1
"1680",1680,"TJH046",5,2007,"kig",53,10,14,0,6,1
"1681",1681,"TJH052",6,2007,"kig",53,10,14,0,6,1
"1682",1682,"TJH056",5,2007,"kig",53,10,14,0,6,1
"1683",1683,"TJH057",6,2007,"kig",53,10,14,0,6,1
"1684",1684,"TJH059",6,2007,"kig",53,10,14,0,6,1
"1685",1685,"TJH061",5,2007,"kig",53,10,14,0,6,1
"1686",1686,"TJH062",5,2007,"kig",53,10,14,0,6,1
"1687",1687,"TJH063",6,2007,"kig",53,10,14,0,6,1
"1688",1688,"TJH064",6,2007,"kig",53,10,14,0,6,1
"1689",1689,"TJH065",4,2007,"kig",53,10,14,0,6,1
"1690",1690,"TJH066",5,2007,"kig",53,10,14,0,6,1
"1691",1691,"TJH067",5,2007,"kig",53,10,14,0,6,1
"1692",1692,"TJH068",5,2007,"kig",53,10,14,0,6,1
"1693",1693,"TJH069",5,2007,"kig",53,10,14,0,6,1
"1694",1694,"TJH071",5,2007,"kig",53,10,14,0,6,1
"1695",1695,"TJH073",6,2007,"kig",53,10,14,0,6,1
"1696",1696,"TJH074",5,2007,"kig",53,10,14,0,6,1
"1697",1697,"TJH075",5,2007,"kig",53,10,14,0,6,1
"1698",1698,"TJH076",6,2007,"kig",53,10,14,0,6,1
"1699",1699,"TJH077",6,2007,"kig",53,10,14,0,6,1
