FirstFound,LastPresent,LastChecked,Fate,Freq,Init,NestAge,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,Nest
14,14,24,1,1,163,-11,2001,Kig,0,110,12,2,MLW050
15,15,19,1,1,155,-3,2001,Kig,0,110,12,2,MLW060
17,17,24,1,1,163,-11,2001,Kig,0,110,12,2,MLW065
10,16,16,0,1,136,9,2002,Kig,55,45,18,0,CEF004
10,30,30,0,1,149,-4,2002,Kig,55,45,18,0,CEF005
11,29,29,0,1,147,-2,2002,Kig,55,45,18,0,CEF010
13,30,30,0,1,146,-1,2002,Kig,55,45,18,0,CEF012
13,26,26,0,1,146,-1,2002,Kig,55,45,18,0,CEF013
14,21,21,0,1,140,5,2002,Kig,55,45,18,0,CEF016
14,29,29,0,1,150,-5,2002,Kig,55,45,18,0,CEF018
14,31,31,0,1,147,-2,2002,Kig,55,45,18,0,CEF021
1,22,22,0,1,143,2,2002,Kig,55,45,18,0,HCW001
1,32,32,0,1,143,2,2002,Kig,55,45,18,0,HCW003
2,23,23,0,1,141,4,2002,Kig,55,45,18,0,HCW006
2,23,23,0,1,144,1,2002,Kig,55,45,18,0,HCW008
3,22,22,0,1,139,6,2002,Kig,55,45,18,0,HCW011
3,28,28,0,1,145,0,2002,Kig,55,45,18,0,HCW013
3,27,27,0,1,145,0,2002,Kig,55,45,18,0,HCW014
4,24,24,0,1,140,5,2002,Kig,55,45,18,0,HCW018
4,24,24,0,1,146,-1,2002,Kig,55,45,18,0,HCW021
4,19,19,0,1,140,5,2002,Kig,55,45,18,0,HCW023
5,25,25,0,1,144,1,2002,Kig,55,45,18,0,HCW026
5,29,29,0,1,147,-2,2002,Kig,55,45,18,0,HCW030
5,21,21,0,1,141,4,2002,Kig,55,45,18,0,HCW032
6,23,23,0,1,142,3,2002,Kig,55,45,18,0,HCW037
6,28,28,0,1,146,-1,2002,Kig,55,45,18,0,HCW038
6,25,25,0,1,145,0,2002,Kig,55,45,18,0,HCW039
6,26,26,0,1,148,-3,2002,Kig,55,45,18,0,HCW042
7,25,25,0,1,139,6,2002,Kig,55,45,18,0,HCW044
7,28,28,0,1,147,-2,2002,Kig,55,45,18,0,HCW047
7,28,28,0,1,149,-4,2002,Kig,55,45,18,0,HCW048
7,28,28,0,1,143,2,2002,Kig,55,45,18,0,HCW050
9,26,26,0,1,145,0,2002,Kig,55,45,18,0,HCW055
12,35,35,0,1,154,-9,2002,Kig,55,45,18,0,HCW062
13,36,36,0,1,155,-10,2002,Kig,55,45,18,0,HCW070
13,26,26,0,1,147,-2,2002,Kig,55,45,18,0,HCW072
19,27,27,0,1,147,-2,2002,Kig,55,45,18,0,HCW076
2,25,25,0,1,144,1,2002,Kig,55,45,18,0,HMW011
2,25,25,0,1,144,1,2002,Kig,55,45,18,0,HMW012
2,25,25,0,1,144,1,2002,Kig,55,45,18,0,HMW014
3,19,19,0,1,141,4,2002,Kig,55,45,18,0,HMW022
3,24,24,0,1,139,6,2002,Kig,55,45,18,0,HMW023
3,28,28,0,1,145,0,2002,Kig,55,45,18,0,HMW024
3,26,26,0,1,145,0,2002,Kig,55,45,18,0,HMW025
4,27,27,0,1,146,-1,2002,Kig,55,45,18,0,HMW035
4,21,21,0,1,140,5,2002,Kig,55,45,18,0,HMW039
4,27,27,0,1,148,-3,2002,Kig,55,45,18,0,HMW048
5,25,25,0,1,149,-4,2002,Kig,55,45,18,0,HMW050
5,19,19,0,1,137,8,2002,Kig,55,45,18,0,HMW052
5,24,24,0,1,147,-2,2002,Kig,55,45,18,0,HMW053
5,23,23,0,1,149,-4,2002,Kig,55,45,18,0,HMW055
5,24,24,0,1,141,4,2002,Kig,55,45,18,0,HMW061
6,22,22,0,1,137,8,2002,Kig,55,45,18,0,HMW063
6,17,17,0,1,138,7,2002,Kig,55,45,18,0,HMW064
6,22,22,0,1,146,-1,2002,Kig,55,45,18,0,HMW066
6,23,23,0,1,142,3,2002,Kig,55,45,18,0,HMW067
6,23,23,0,1,140,5,2002,Kig,55,45,18,0,HMW068
6,33,33,0,1,148,-3,2002,Kig,55,45,18,0,HMW069
6,26,26,0,1,150,-5,2002,Kig,55,45,18,0,HMW075
8,25,25,0,1,150,-5,2002,Kig,55,45,18,0,HMW100
9,25,25,0,1,142,3,2002,Kig,55,45,18,0,HMW106
9,26,26,0,1,145,0,2002,Kig,55,45,18,0,HMW107
9,34,34,0,1,151,-6,2002,Kig,55,45,18,0,HMW115
9,33,33,0,1,153,-8,2002,Kig,55,45,18,0,HMW116
9,31,31,0,1,153,-8,2002,Kig,55,45,18,0,HMW119
10,31,31,0,1,152,-7,2002,Kig,55,45,18,0,HMW120
10,26,26,0,1,146,-1,2002,Kig,55,45,18,0,HMW123
10,16,16,0,1,136,9,2002,Kig,55,45,18,0,HMW125
10,27,27,0,1,143,2,2002,Kig,55,45,18,0,HMW136
12,30,30,0,1,148,-3,2002,Kig,55,45,18,0,HMW150
12,36,36,0,1,154,-9,2002,Kig,55,45,18,0,HMW156
12,18,18,0,1,138,7,2002,Kig,55,45,18,0,HMW157
12,29,29,0,1,145,0,2002,Kig,55,45,18,0,HMW163
13,31,31,0,1,152,-7,2002,Kig,55,45,18,0,HMW166
13,26,26,0,1,146,-1,2002,Kig,55,45,18,0,HMW168
14,25,25,0,1,140,5,2002,Kig,55,45,18,0,HMW178
17,31,31,0,1,153,-8,2002,Kig,55,45,18,0,HMW183
18,37,37,0,1,157,-12,2002,Kig,55,45,18,0,HMW187
19,33,33,0,1,158,-13,2002,Kig,55,45,18,0,HMW192
2,24,24,0,1,141,4,2002,Kig,55,45,18,0,JLO004
3,25,25,0,1,142,3,2002,Kig,55,45,18,0,JLO010
3,23,23,0,1,145,0,2002,Kig,55,45,18,0,JLO012
3,23,23,0,1,145,0,2002,Kig,55,45,18,0,JLO014
4,23,23,0,1,140,5,2002,Kig,55,45,18,0,JLO016
4,23,23,0,1,140,5,2002,Kig,55,45,18,0,JLO017
5,25,25,0,1,144,1,2002,Kig,55,45,18,0,JLO018
5,27,27,0,1,144,1,2002,Kig,55,45,18,0,JLO020
5,27,27,0,1,144,1,2002,Kig,55,45,18,0,JLO021
5,23,23,0,1,141,4,2002,Kig,55,45,18,0,JLO023
5,22,22,0,1,144,1,2002,Kig,55,45,18,0,JLO024
6,29,29,0,1,148,-3,2002,Kig,55,45,18,0,JLO025
7,23,23,0,1,140,5,2002,Kig,55,45,18,0,JLO032
16,27,27,0,1,142,3,2002,Kig,55,45,18,0,JLO038
9,25,25,0,1,148,-3,2002,Kig,55,45,18,0,JLO040
10,30,30,0,1,152,-7,2002,Kig,55,45,18,0,JLO043
10,21,21,0,1,141,4,2002,Kig,55,45,18,0,JLO044
12,27,27,0,1,145,0,2002,Kig,55,45,18,0,JLO046
12,30,30,0,1,145,0,2002,Kig,55,45,18,0,JLO048
14,20,20,0,1,140,5,2002,Kig,55,45,18,0,JLO055
25,26,26,0,1,146,-1,2002,Kig,55,45,18,0,JLO066
1,22,22,0,1,143,2,2002,Kig,55,45,18,0,MLW002
3,25,25,0,1,145,0,2002,Kig,55,45,18,0,MLW011
3,25,25,0,1,145,0,2002,Kig,55,45,18,0,MLW014
25,30,30,0,1,150,-5,2002,Kig,55,45,18,0,MLW023
12,32,32,0,1,151,-6,2002,Kig,55,45,18,0,RMO003
9,9,22,1,1,151,-6,2002,Kig,55,45,18,0,CEF001
10,10,18,1,1,146,-1,2002,Kig,55,45,18,0,CEF006
10,10,18,1,1,152,-7,2002,Kig,55,45,18,0,CEF008
7,14,20,1,1,141,4,2002,Kig,55,45,18,0,HCW049
3,30,34,1,1,142,3,2002,Kig,55,45,18,0,HMW029
4,18,21,1,1,148,-3,2002,Kig,55,45,18,0,HMW034
5,19,24,1,1,147,-2,2002,Kig,55,45,18,0,HMW060
7,7,28,1,1,151,-6,2002,Kig,55,45,18,0,HMW079
7,21,25,1,1,151,-6,2002,Kig,55,45,18,0,HMW087
9,9,31,1,1,151,-6,2002,Kig,55,45,18,0,HMW109
12,32,33,1,1,154,-9,2002,Kig,55,45,18,0,HMW151
12,12,19,1,1,156,-11,2002,Kig,55,45,18,0,HMW155
14,26,31,1,1,156,-11,2002,Kig,55,45,18,0,HMW175
23,23,29,1,1,149,-4,2002,Kig,55,45,18,0,HMW195
27,37,38,1,1,163,-18,2002,Kig,55,45,18,0,HMW208
29,36,37,1,1,155,-10,2002,Kig,55,45,18,0,HMW211
3,3,11,1,1,146,-1,2002,Kig,55,45,18,0,JLO008
4,4,11,1,1,143,2,2002,Kig,55,45,18,0,JLO013
4,21,24,1,1,140,5,2002,Kig,55,45,18,0,JLO015
7,7,8,1,1,143,2,2002,Kig,55,45,18,0,JLO028
7,7,8,1,1,143,2,2002,Kig,55,45,18,0,JLO029
8,23,27,1,1,147,-2,2002,Kig,55,45,18,0,JLO034
14,14,17,1,1,147,-2,2002,Kig,55,45,18,0,JLO053
22,22,28,1,1,164,-19,2002,Kig,55,45,18,0,TEH002
13,30,30,0,1,146,-1,2002,Kig,55,45,18,0,CEF011
5,16,16,0,1,141,4,2002,Kig,55,45,18,0,HCW025
6,28,28,0,1,148,-3,2002,Kig,55,45,18,0,HCW043
8,32,32,0,1,150,-5,2002,Kig,55,45,18,0,HMW098
12,29,29,0,1,135,10,2002,Kig,55,45,18,0,JLO050
2,34,34,0,1,144,1,2002,Kig,55,45,18,0,MLW003
2,22,22,0,1,144,1,2002,Kig,55,45,18,0,MLW004
2,22,22,0,1,144,1,2002,Kig,55,45,18,0,MLW005
3,17,17,0,1,145,0,2002,Kig,55,45,18,0,MLW012
3,10,10,0,1,145,0,2002,Kig,55,45,18,0,MLW013
17,36,36,0,1,159,-14,2002,Kig,55,45,18,0,MLW016
13,20,20,0,1,139,6,2002,Kig,55,45,18,0,TLM121
5,23,23,0,1,136,4,2003,Kig,38,74,9,4,HCW003
5,24,24,0,1,136,4,2003,Kig,38,74,9,4,HCW007
9,26,26,0,1,143,-3,2003,Kig,38,74,9,4,HCW014
9,28,28,0,1,142,-2,2003,Kig,38,74,9,4,HCW017
12,28,28,0,1,143,-3,2003,Kig,38,74,9,4,HCW028
12,30,30,0,1,146,-6,2003,Kig,38,74,9,4,HCW029
15,37,37,0,1,152,-12,2003,Kig,38,74,9,4,HCW032
18,41,41,0,1,155,-15,2003,Kig,38,74,9,4,HCW038
5,23,23,0,1,141,-1,2003,Kig,38,74,9,4,HMW020
7,23,23,0,1,146,-6,2003,Kig,38,74,9,4,HMW042
9,32,32,0,1,147,-7,2003,Kig,38,74,9,4,HMW063
11,28,28,0,1,149,-9,2003,Kig,38,74,9,4,HMW080
12,25,25,0,1,141,-1,2003,Kig,38,74,9,4,HMW090
13,34,34,0,1,151,-11,2003,Kig,38,74,9,4,HMW093
13,30,30,0,1,144,-4,2003,Kig,38,74,9,4,HMW094
13,31,31,0,1,144,-4,2003,Kig,38,74,9,4,HMW096
15,29,29,0,1,147,-7,2003,Kig,38,74,9,4,HMW101
18,36,36,0,1,149,-9,2003,Kig,38,74,9,4,HMW129
18,35,35,0,1,153,-13,2003,Kig,38,74,9,4,HMW136
19,42,42,0,1,158,-18,2003,Kig,38,74,9,4,HMW145
23,36,36,0,1,154,-14,2003,Kig,38,74,9,4,HMW161
24,36,36,0,1,154,-14,2003,Kig,38,74,9,4,HMW166
25,31,31,0,1,145,-5,2003,Kig,38,74,9,4,HMW172
26,34,34,0,1,148,-8,2003,Kig,38,74,9,4,HMW174
5,29,29,0,1,142,-2,2003,Kig,38,74,9,4,JLO001
5,31,31,0,1,142,-2,2003,Kig,38,74,9,4,JLO004
6,27,27,0,1,140,0,2003,Kig,38,74,9,4,JLO005
9,33,33,0,1,146,-6,2003,Kig,38,74,9,4,JLO008
12,34,34,0,1,149,-9,2003,Kig,38,74,9,4,JLO020
13,24,24,0,1,134,6,2003,Kig,38,74,9,4,JLO024
13,34,34,0,1,144,-4,2003,Kig,38,74,9,4,JLO025
14,33,33,0,1,151,-11,2003,Kig,38,74,9,4,JLO028
15,33,33,0,1,148,-8,2003,Kig,38,74,9,4,JLO037
32,34,34,0,1,158,-18,2003,Kig,38,74,9,4,JLO045
33,37,37,0,1,153,-13,2003,Kig,38,74,9,4,JLO046
6,30,30,0,1,143,-3,2003,Kig,38,74,9,4,MLW003
8,30,30,0,1,145,-5,2003,Kig,38,74,9,4,MLW005
9,35,35,0,1,146,-6,2003,Kig,38,74,9,4,MLW009
9,31,31,0,1,146,-6,2003,Kig,38,74,9,4,MLW010
11,31,31,0,1,148,-8,2003,Kig,38,74,9,4,MLW019
11,34,34,0,1,148,-8,2003,Kig,38,74,9,4,MLW020
12,29,29,0,1,140,0,2003,Kig,38,74,9,4,MLW023
12,30,30,0,1,139,1,2003,Kig,38,74,9,4,MLW024
16,33,33,0,1,147,-7,2003,Kig,38,74,9,4,MLW033
27,42,42,0,1,155,-15,2003,Kig,38,74,9,4,MLW049
29,39,39,0,1,155,-15,2003,Kig,38,74,9,4,MLW050
5,28,28,0,1,144,-4,2003,Kig,38,74,9,4,TJO001
5,28,28,0,1,144,-4,2003,Kig,38,74,9,4,TJO004
5,27,27,0,1,144,-4,2003,Kig,38,74,9,4,TJO005
5,28,28,0,1,144,-4,2003,Kig,38,74,9,4,TJO006
5,21,21,0,1,144,-4,2003,Kig,38,74,9,4,TJO008
7,31,31,0,1,144,-4,2003,Kig,38,74,9,4,TJO010
8,31,31,0,1,145,-5,2003,Kig,38,74,9,4,TJO012
8,21,21,0,1,136,4,2003,Kig,38,74,9,4,TJO013
9,27,27,0,1,146,-6,2003,Kig,38,74,9,4,TJO021
9,28,28,0,1,137,3,2003,Kig,38,74,9,4,TJO022
9,28,28,0,1,143,-3,2003,Kig,38,74,9,4,TJO023
9,29,29,0,1,143,-3,2003,Kig,38,74,9,4,TJO024
12,35,35,0,1,146,-6,2003,Kig,38,74,9,4,TJO028
12,36,36,0,1,148,-8,2003,Kig,38,74,9,4,TJO030
14,36,36,0,1,150,-10,2003,Kig,38,74,9,4,TJO031
15,34,34,0,1,146,-6,2003,Kig,38,74,9,4,TJO039
19,30,30,0,1,140,0,2003,Kig,38,74,9,4,TJO050
7,14,21,1,1,144,-4,2003,Kig,38,74,9,4,HCW009
10,10,17,1,1,147,-7,2003,Kig,38,74,9,4,HCW022
18,31,36,1,1,151,-11,2003,Kig,38,74,9,4,HCW040
21,30,33,1,1,158,-18,2003,Kig,38,74,9,4,HCW043
22,22,27,1,1,159,-19,2003,Kig,38,74,9,4,HCW044
25,25,30,1,1,156,-16,2003,Kig,38,74,9,4,HCW045
32,32,38,1,1,153,-13,2003,Kig,38,74,9,4,HCW047
7,7,14,1,1,146,-6,2003,Kig,38,74,9,4,HMW039
7,29,31,1,1,146,-6,2003,Kig,38,74,9,4,HMW041
8,15,22,1,1,147,-7,2003,Kig,38,74,9,4,HMW049
8,8,15,1,1,146,-6,2003,Kig,38,74,9,4,HMW050
8,15,22,1,1,147,-7,2003,Kig,38,74,9,4,HMW051
8,22,28,1,1,147,-7,2003,Kig,38,74,9,4,HMW052
15,19,26,1,1,154,-14,2003,Kig,38,74,9,4,HMW098
15,26,32,1,1,153,-13,2003,Kig,38,74,9,4,HMW102
15,22,30,1,1,153,-13,2003,Kig,38,74,9,4,HMW113
16,16,23,1,1,155,-15,2003,Kig,38,74,9,4,HMW118
16,34,35,1,1,150,-10,2003,Kig,38,74,9,4,HMW120
16,23,27,1,1,145,-5,2003,Kig,38,74,9,4,HMW121
20,34,40,1,1,157,-17,2003,Kig,38,74,9,4,HMW148
22,38,41,1,1,161,-21,2003,Kig,38,74,9,4,HMW158
23,30,32,1,1,152,-12,2003,Kig,38,74,9,4,HMW160
24,24,30,1,1,153,-13,2003,Kig,38,74,9,4,HMW168
29,29,36,1,1,159,-19,2003,Kig,38,74,9,4,HMW179
37,37,41,1,1,156,-16,2003,Kig,38,74,9,4,HMW189
5,5,12,1,1,142,-2,2003,Kig,38,74,9,4,JLO002
5,5,12,1,1,139,1,2003,Kig,38,74,9,4,JLO003
8,22,25,1,1,141,-1,2003,Kig,38,74,9,4,JLO007
9,16,22,1,1,135,5,2003,Kig,38,74,9,4,JLO009
10,17,20,1,1,138,2,2003,Kig,38,74,9,4,JLO016
14,29,32,1,1,151,-11,2003,Kig,38,74,9,4,JLO027
14,29,31,1,1,147,-7,2003,Kig,38,74,9,4,JLO029
14,21,27,1,1,142,-2,2003,Kig,38,74,9,4,JLO036
15,22,30,1,1,152,-12,2003,Kig,38,74,9,4,JLO038
8,22,27,1,1,145,-5,2003,Kig,38,74,9,4,MLW006
10,17,24,1,1,147,-7,2003,Kig,38,74,9,4,MLW013
11,11,18,1,1,148,-8,2003,Kig,38,74,9,4,MLW017
14,29,32,1,1,151,-11,2003,Kig,38,74,9,4,MLW029
15,22,30,1,1,151,-11,2003,Kig,38,74,9,4,MLW032
18,30,32,1,1,145,-5,2003,Kig,38,74,9,4,MLW040
24,30,37,1,1,155,-15,2003,Kig,38,74,9,4,PLF002
7,14,17,1,1,144,-4,2003,Kig,38,74,9,4,TJO009
7,29,31,1,1,144,-4,2003,Kig,38,74,9,4,TJO011
8,22,28,1,1,146,-6,2003,Kig,38,74,9,4,TJO015
9,16,22,1,1,137,3,2003,Kig,38,74,9,4,TJO020
10,10,17,1,1,144,-4,2003,Kig,38,74,9,4,TJO026
11,25,31,1,1,147,-7,2003,Kig,38,74,9,4,TJO027
14,29,32,1,1,148,-8,2003,Kig,38,74,9,4,TJO032
16,30,34,1,1,150,-10,2003,Kig,38,74,9,4,TJO040
17,17,24,1,1,145,-5,2003,Kig,38,74,9,4,TJO043
17,24,31,1,1,151,-11,2003,Kig,38,74,9,4,TJO044
21,29,38,1,1,158,-18,2003,Kig,38,74,9,4,TJO057
21,21,29,1,1,157,-17,2003,Kig,38,74,9,4,TJO058
21,29,36,1,1,158,-18,2003,Kig,38,74,9,4,TJO059
19,26,26,0,1,145,-5,2003,Kig,38,74,9,4,HMW144
22,42,42,0,1,161,-21,2003,Kig,38,74,9,4,HMW159
27,43,43,0,1,162,-22,2003,Kig,38,74,9,4,HMW178
29,42,42,0,1,165,-25,2003,Kig,38,74,9,4,HMW180
6,17,17,0,1,133,7,2003,Kig,38,74,9,4,MLW004
13,31,31,0,1,138,-4,2004,Kig,45,74,3,0,BNS001
14,30,30,0,1,136,-2,2004,Kig,45,74,3,0,BNS002
14,33,33,0,1,139,-5,2004,Kig,45,74,3,0,BNS005
21,33,33,0,1,141,-7,2004,Kig,45,74,3,0,BNS008
15,27,27,0,1,137,-3,2004,Kig,45,74,3,0,BNS013
15,36,36,0,1,143,-9,2004,Kig,45,74,3,0,BNS015
16,27,27,0,1,131,3,2004,Kig,45,74,3,0,BNS021
16,33,33,0,1,139,-5,2004,Kig,45,74,3,0,BNS022
17,33,33,0,1,143,-9,2004,Kig,45,74,3,0,BNS024
17,30,30,0,1,139,-5,2004,Kig,45,74,3,0,BNS025
17,24,24,0,1,132,2,2004,Kig,45,74,3,0,BNS026
17,37,37,0,1,145,-11,2004,Kig,45,74,3,0,BNS030
19,31,31,0,1,141,-7,2004,Kig,45,74,3,0,BNS031
20,34,34,0,1,142,-8,2004,Kig,45,74,3,0,BNS034
21,37,37,0,1,146,-12,2004,Kig,45,74,3,0,BNS038
21,38,38,0,1,146,-12,2004,Kig,45,74,3,0,BNS039
21,37,37,0,1,146,-12,2004,Kig,45,74,3,0,BNS040
21,36,36,0,1,145,-11,2004,Kig,45,74,3,0,BNS041
21,36,36,0,1,143,-9,2004,Kig,45,74,3,0,BNS042
21,33,33,0,1,142,-8,2004,Kig,45,74,3,0,BNS043
21,38,38,0,1,143,-9,2004,Kig,45,74,3,0,BNS044
23,31,31,0,1,136,-2,2004,Kig,45,74,3,0,BNS046
34,46,46,0,1,155,-21,2004,Kig,45,74,3,0,BNS054
7,29,29,0,1,139,-5,2004,Kig,45,74,3,0,HMW020
9,31,31,0,1,140,-6,2004,Kig,45,74,3,0,HMW029
31,33,33,0,1,142,-8,2004,Kig,45,74,3,0,HMW032
10,36,36,0,1,143,-9,2004,Kig,45,74,3,0,HMW036
11,31,31,0,1,144,-10,2004,Kig,45,74,3,0,HMW037
15,35,35,0,1,148,-14,2004,Kig,45,74,3,0,HMW040
16,39,39,0,1,149,-15,2004,Kig,45,74,3,0,HMW046
16,33,33,0,1,147,-13,2004,Kig,45,74,3,0,HMW055
19,42,42,0,1,152,-18,2004,Kig,45,74,3,0,HMW068
19,37,37,0,1,146,-12,2004,Kig,45,74,3,0,HMW070
20,38,38,0,1,150,-16,2004,Kig,45,74,3,0,HMW072
22,34,34,0,1,147,-13,2004,Kig,45,74,3,0,HMW074
21,33,33,0,1,144,-10,2004,Kig,45,74,3,0,HMW076
24,45,45,0,1,157,-23,2004,Kig,45,74,3,0,HMW089
24,32,32,0,1,141,-7,2004,Kig,45,74,3,0,HMW091
27,49,49,0,1,160,-26,2004,Kig,45,74,3,0,HMW099
34,50,50,0,1,159,-25,2004,Kig,45,74,3,0,HMW110
35,40,40,0,1,147,-13,2004,Kig,45,74,3,0,HMW115
38,39,39,0,1,148,-14,2004,Kig,45,74,3,0,HMW128
39,48,48,0,1,160,-26,2004,Kig,45,74,3,0,HMW130
3,23,23,0,1,136,-2,2004,Kig,45,74,3,0,LJV003
3,25,25,0,1,136,-2,2004,Kig,45,74,3,0,LJV004
4,26,26,0,1,135,-1,2004,Kig,45,74,3,0,LJV005
6,24,24,0,1,135,-1,2004,Kig,45,74,3,0,LJV009
9,32,32,0,1,140,-6,2004,Kig,45,74,3,0,LJV015
10,25,25,0,1,132,2,2004,Kig,45,74,3,0,LJV018
11,32,32,0,1,142,-8,2004,Kig,45,74,3,0,LJV022
11,30,30,0,1,136,-2,2004,Kig,45,74,3,0,LJV023
14,34,34,0,1,145,-11,2004,Kig,45,74,3,0,LJV026
14,24,24,0,1,134,0,2004,Kig,45,74,3,0,LJV028
14,26,26,0,1,141,-7,2004,Kig,45,74,3,0,LJV031
14,28,28,0,1,139,-5,2004,Kig,45,74,3,0,LJV032
