Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw
NG020,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
NG022,4,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1
NG024,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
NG028,4,23,23,0,1,151,2,2014,kig,38,55,7,9,5,0,9,1
NG029,4,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1
NG031,5,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1
NG032,5,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1
NG033,5,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
NG034,6,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1
NG036,7,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1
NG037,7,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
NG038,7,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1
NG040,9,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1
NG043,12,16,16,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1
NG044,12,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
BG002,1,1,20,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1
CM027,13,18,20,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1
CM034,13,18,20,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1
EW001,1,1,15,1,1,146,7,2014,kig,38,55,7,9,5,0,9,1
JB028,12,12,20,1,1,155,-2,2014,kig,38,55,7,9,5,0,9,1
JB031,13,15,16,1,1,144,9,2014,kig,38,55,7,9,5,0,9,1
LB009,3,3,18,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1
LB026,5,13,16,1,1,138,15,2014,kig,38,55,7,9,5,0,9,1
LB037,13,24,28,1,1,158,-5,2014,kig,38,55,7,9,5,0,9,1
LB039,15,24,29,1,1,166,-13,2014,kig,38,55,7,9,5,0,9,1
NG001,1,1,16,1,1,144,9,2014,kig,38,55,7,9,5,0,9,1
NG006,1,1,16,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1
NG018,3,19,22,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1
NG027,4,4,16,1,1,151,2,2014,kig,38,55,7,9,5,0,9,1
EW031,12,17,17,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1
JB029,12,30,30,0,1,151,2,2014,kig,38,55,7,9,5,0,9,1
C08,3,12,12,0,1,145,8,2015,kig,14,94,7,4,0,0,11,2
C09,3,6,6,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2
C10,3,6,6,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2
C11,3,24,24,0,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
C14,5,15,15,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2
C30,12,16,16,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2
C32,12,15,15,0,1,143,10,2015,kig,14,94,7,4,0,0,11,2
C35,15,16,16,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2
I02,2,8,8,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2
I03,2,17,17,0,1,145,8,2015,kig,14,94,7,4,0,0,11,2
I11,5,11,11,0,1,139,14,2015,kig,14,94,7,4,0,0,11,2
I19,6,21,21,0,1,149,4,2015,kig,14,94,7,4,0,0,11,2
I21,8,11,11,0,1,139,14,2015,kig,14,94,7,4,0,0,11,2
I34,12,15,15,0,1,143,10,2015,kig,14,94,7,4,0,0,11,2
M13,4,19,19,0,1,147,6,2015,kig,14,94,7,4,0,0,11,2
M20,6,13,13,0,1,141,12,2015,kig,14,94,7,4,0,0,11,2
M40,15,26,26,0,1,153,0,2015,kig,14,94,7,4,0,0,11,2
C16,16,21,24,1,1,166,-13,2015,kig,14,94,7,4,0,0,11,2
C17,6,6,19,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2
C18,6,6,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2
C20,16,16,18,1,1,159,-6,2015,kig,14,94,7,4,0,0,11,2
C22,6,6,19,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2
C23,7,7,11,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2
C24,7,7,11,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2
C25,8,8,17,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
C26,8,8,17,1,1,159,-6,2015,kig,14,94,7,4,0,0,11,2
C27,9,9,18,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
C28,9,9,16,1,1,144,9,2015,kig,14,94,7,4,0,0,11,2
C29,10,10,24,1,1,161,-8,2015,kig,14,94,7,4,0,0,11,2
I01,1,7,11,1,1,141,12,2015,kig,14,94,7,4,0,0,11,2
I04,3,14,17,1,1,145,8,2015,kig,14,94,7,4,0,0,11,2
I05,3,3,17,1,1,154,-1,2015,kig,14,94,7,4,0,0,11,2
I09,5,24,25,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2
I10,5,10,12,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2
I12,5,21,23,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2
I13,5,15,20,1,1,148,5,2015,kig,14,94,7,4,0,0,11,2
I15,6,6,22,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2
I26,11,15,24,1,1,154,-1,2015,kig,14,94,7,4,0,0,11,2
I28,11,11,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2
I29,12,12,22,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
I33,12,15,18,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2
I35,17,20,22,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2
I36,17,17,19,1,1,147,6,2015,kig,14,94,7,4,0,0,11,2
K01,21,24,27,1,1,172,-19,2015,kig,14,94,7,4,0,0,11,2
M01,1,1,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2
M02,1,1,19,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2
M04,2,2,19,1,1,153,0,2015,kig,14,94,7,4,0,0,11,2
M05,2,2,16,1,1,145,8,2015,kig,14,94,7,4,0,0,11,2
M08,3,3,14,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2
M11,4,4,17,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
M12,4,4,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2
M14,4,4,18,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2
M15,4,18,22,1,1,151,2,2015,kig,14,94,7,4,0,0,11,2
M16,6,15,17,1,1,153,0,2015,kig,14,94,7,4,0,0,11,2
M18,6,12,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2
M21,7,11,16,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2
M23,7,7,11,1,1,150,3,2015,kig,14,94,7,4,0,0,11,2
M27,8,11,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2
M29,8,8,11,1,1,151,2,2015,kig,14,94,7,4,0,0,11,2
M31,8,8,12,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2
M32,10,10,17,1,1,148,5,2015,kig,14,94,7,4,0,0,11,2
M38,15,21,24,1,1,160,-7,2015,kig,14,94,7,4,0,0,11,2
C12,5,24,24,0,1,156,-3,2015,kig,14,94,7,4,0,0,11,2
C38,19,24,24,0,1,170,-17,2015,kig,14,94,7,4,0,0,11,2
I27,11,25,25,0,1,154,-1,2015,kig,14,94,7,4,0,0,11,2
I37,17,25,25,0,1,148,5,2015,kig,14,94,7,4,0,0,11,2
M36,12,24,24,0,1,147,6,2015,kig,14,94,7,4,0,0,11,2
M39,15,24,24,0,1,157,-4,2015,kig,14,94,7,4,0,0,11,2
AGB017,2,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
AGB019,2,23,23,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2
AGB041,5,26,26,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2
AGB049,7,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
AGB050,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB054,7,31,31,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB055,7,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
AGB056,7,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
AGB058,7,31,31,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB066,9,28,28,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
AGB072,10,30,30,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB074,10,31,31,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
AGB075,10,25,25,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
AGB076,11,29,29,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2
AGB078,11,30,30,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
AGB079,11,30,30,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2
AGB080,12,27,27,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
BLD202,1,22,22,0,1,130,23,2019,kig,2,92,0,25,0,0,11,2
BLD215,2,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
BLD216,2,28,28,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
BLD228,3,24,24,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
BLD254,23,25,25,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
BLD255,24,29,29,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2
DJR004,15,27,27,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2
DJR006,15,31,31,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
DJR007,16,29,29,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
DJR008,16,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
DJR009,16,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
DJR010,16,29,29,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
DJR011,16,31,31,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
DJR012,16,35,35,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
DJR013,16,28,28,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
DJR014,16,19,19,0,1,132,21,2019,kig,2,92,0,25,0,0,11,2
DJR017,18,26,26,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2
DJR018,19,23,23,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2
DJR019,19,24,24,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2
DJR021,19,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
DJR022,19,21,21,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2
DJR023,20,33,33,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
DJR024,21,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
DJR026,21,27,27,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
DJR030,25,34,34,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JAM001,19,22,22,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2
JAM002,19,33,33,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
JAM006,20,26,26,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
JAM007,20,28,28,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
JAM008,20,27,27,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
JAM009,20,24,24,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
JAM010,20,30,30,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2
JAM011,21,35,35,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
JCA041,7,25,25,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JCA044,7,23,23,0,1,133,20,2019,kig,2,92,0,25,0,0,11,2
JCA061,12,31,31,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2
JCA066,20,33,33,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JMT219,2,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
JMT235,7,28,28,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JMT236,7,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
JMT242,10,29,29,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
JMT243,10,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JMT244,9,35,35,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JMT250,15,30,30,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JMT255,21,26,26,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
MLB003,16,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
MLB005,18,22,22,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2
MLB006,18,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2
MLB008,19,26,26,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
MLB009,19,28,28,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
MLB014,20,27,27,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
MLB015,25,27,27,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2
MLB017,26,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
RJF204,1,27,27,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
RJF230,3,20,20,0,1,129,24,2019,kig,2,92,0,25,0,0,11,2
RJF234,3,30,30,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2
RJF249,7,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
RJF251,7,22,22,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
RJF252,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
RJF253,7,27,27,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
RJF254,7,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
RJF255,7,21,21,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
RJF256,7,22,22,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
RJF262,10,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
RJF266,10,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
TCD001,2,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2
TCD002,3,20,20,0,1,129,24,2019,kig,2,92,0,25,0,0,11,2
TCD003,4,23,23,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
TCD004,7,27,27,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
TCD005,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
TCD008,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
TCD011,10,30,30,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
TCD012,10,29,29,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
TCD015,11,26,26,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2
TCD016,12,34,34,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
TCD017,12,34,34,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
TCD023,15,32,32,0,1,150,3,2019,kig,2,92,0,25,0,0,11,2
TCD027,19,21,21,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2
TCD028,22,28,28,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
TCD032,23,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2
AGB025,3,3,16,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2
AGB033,4,4,17,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
AGB035,4,4,24,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
AGB047,7,27,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
AGB048,7,7,25,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB051,7,26,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
AGB052,7,7,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB053,7,7,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB057,7,26,28,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
AGB069,9,27,29,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2
AGB073,10,10,23,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2
AGB081,12,12,20,1,1,147,6,2019,kig,2,92,0,25,0,0,11,2
AGB087,20,27,30,1,1,149,4,2019,kig,2,92,0,25,0,0,11,2
AGB095,26,27,29,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2
BLD218,2,20,22,1,1,137,16,2019,kig,2,92,0,25,0,0,11,2
BLD226,3,8,24,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2
BLD235,7,7,26,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
DJR001,15,15,25,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2
DJR002,15,23,24,1,1,147,6,2019,kig,2,92,0,25,0,0,11,2
DJR016,16,26,28,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2
DJR020,19,31,34,1,1,148,5,2019,kig,2,92,0,25,0,0,11,2
DJR025,21,21,23,1,1,156,-3,2019,kig,2,92,0,25,0,0,11,2
DJR028,22,22,32,1,1,157,-4,2019,kig,2,92,0,25,0,0,11,2
DJR029,25,28,29,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JAM003,19,19,32,1,1,151,2,2019,kig,2,92,0,25,0,0,11,2
JAM012,25,29,32,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2
JCA042,7,9,18,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JCA043,7,7,26,1,1,142,11,2019,kig,2,92,0,25,0,0,11,2
JCA047,9,9,32,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JCA053,10,10,28,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2
JCA059,11,11,29,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2
JMT238,9,9,31,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2
JMT241,10,25,27,1,1,136,17,2019,kig,2,92,0,25,0,0,11,2
JMT246,12,12,26,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2
JMT258,24,28,29,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2
RJF238,3,21,23,1,1,138,15,2019,kig,2,92,0,25,0,0,11,2
RJF259,9,25,28,1,1,141,12,2019,kig,2,92,0,25,0,0,11,2
TCD006,8,8,24,1,1,137,16,2019,kig,2,92,0,25,0,0,11,2
TCD007,7,25,28,1,1,139,14,2019,kig,2,92,0,25,0,0,11,2
TCD009,10,10,28,1,1,145,8,2019,kig,2,92,0,25,0,0,11,2
TCD013,11,29,32,1,1,146,7,2019,kig,2,92,0,25,0,0,11,2
TCD018,15,32,33,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2
TCD019,15,29,30,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2
TCD020,15,15,21,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2
TCD021,15,21,30,1,1,150,3,2019,kig,2,92,0,25,0,0,11,2
TCD022,15,15,31,1,1,144,9,2019,kig,2,92,0,25,0,0,11,2
TCD029,22,22,35,1,1,157,-4,2019,kig,2,92,0,25,0,0,11,2
AGB088,20,33,33,0,1,152,1,2019,kig,2,92,0,25,0,0,11,2
AGB092,22,35,35,0,1,154,-1,2019,kig,2,92,0,25,0,0,11,2
AGB093,24,35,35,0,1,159,-6,2019,kig,2,92,0,25,0,0,11,2
DJR003,15,33,33,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
DJR005,15,34,34,0,1,148,5,2019,kig,2,92,0,25,0,0,11,2
JMT245,11,35,35,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2
JMT254,18,35,35,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
JMT260,31,32,32,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2
MLB002,15,35,35,0,1,150,3,2019,kig,2,92,0,25,0,0,11,2
MLB010,19,34,34,0,1,148,5,2019,kig,2,92,0,25,0,0,11,2
MLB011,20,34,34,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
MLB013,20,34,34,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2
MLB016,24,34,34,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
MLB018,28,34,34,0,1,160,-7,2019,kig,2,92,0,25,0,0,11,2
RJF250,7,34,34,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2
RJF257,8,28,28,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2
RJF270,17,33,33,0,1,152,1,2019,kig,2,92,0,25,0,0,11,2
RJF273,19,34,34,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2
RJF277,30,35,35,0,1,159,-6,2019,kig,2,92,0,25,0,0,11,2
TCD014,11,19,19,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2
TCD031,23,34,34,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2
CLB109,8,26,26,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
CLB114,8,36,36,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
CLB115,8,28,28,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
CLB116,9,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
CLB117,9,31,31,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
CLB118,9,18,18,0,1,135,18,2021,kig,44,76,17,0,0,0,4,2
CLB119,9,31,31,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
CLB120,12,32,32,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
CLB121,12,29,29,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2
CLB122,13,19,19,0,1,137,16,2021,kig,44,76,17,0,0,0,4,2
CLB123,13,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2
CLB124,14,33,33,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
CLB125,17,20,20,0,1,138,15,2021,kig,44,76,17,0,0,0,4,2
CLB127,17,31,31,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
CLB128,19,30,30,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2
CLB130,21,34,34,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2
CLB131,21,35,35,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2
CLB132,21,27,27,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
CLB133,21,29,29,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
CLB134,22,27,27,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2
JCA271,8,32,32,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
JCA288,9,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
JCA305,12,34,34,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2
JCA310,13,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
JCA312,14,34,34,0,1,154,-1,2021,kig,44,76,17,0,0,0,4,2
JMT434,5,24,24,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
JMT493,6,33,33,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
JMT529,7,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
JMT572,9,33,33,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
JMT600,12,34,34,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2
JMT630,21,34,34,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2
LRB130,8,31,31,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
LRB131,8,27,27,0,1,140,13,2021,kig,44,76,17,0,0,0,4,2
LRB132,10,30,30,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
LRB134,10,25,25,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2
LRB136,12,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
LRB137,12,23,23,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
LRB138,13,33,33,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
LRB139,14,36,36,0,1,153,0,2021,kig,44,76,17,0,0,0,4,2
LRB140,18,35,35,0,1,155,-2,2021,kig,44,76,17,0,0,0,4,2
LRB143,17,37,37,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2
LRB144,17,35,35,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
LRB145,17,26,26,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
LRB146,20,23,23,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2
LRB147,21,31,31,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
LRB148,21,33,33,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
LRB149,22,32,32,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
PJL132,9,31,31,0,1,149,4,2021,kig,44,76,17,0,0,0,4,2
PJL157,10,33,33,0,1,150,3,2021,kig,44,76,17,0,0,0,4,2
PJL162,12,35,35,0,1,152,1,2021,kig,44,76,17,0,0,0,4,2
PJL167,17,29,29,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
RJF571,4,25,25,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
RJF607,6,28,28,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
RJF609,7,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2
RJF610,7,30,30,0,1,147,6,2021,kig,44,76,17,0,0,0,4,2
RJF618,8,30,30,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
RJF619,8,28,28,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
RJF621,8,28,28,0,1,145,8,2021,kig,44,76,17,0,0,0,4,2
RJF625,12,28,28,0,1,143,10,2021,kig,44,76,17,0,0,0,4,2
RJF626,12,24,24,0,1,142,11,2021,kig,44,76,17,0,0,0,4,2
RJF627,12,24,24,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
RJF628,13,29,29,0,1,150,3,2021,kig,44,76,17,0,0,0,4,2
RJF629,13,36,36,0,1,153,0,2021,kig,44,76,17,0,0,0,4,2
RJF631,14,30,30,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
RJF632,17,23,23,0,1,141,12,2021,kig,44,76,17,0,0,0,4,2
RJF633,17,32,32,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
RJF634,17,35,35,0,1,151,2,2021,kig,44,76,17,0,0,0,4,2
RJF636,17,23,23,0,1,138,15,2021,kig,44,76,17,0,0,0,4,2
RJF637,17,23,23,0,1,139,14,2021,kig,44,76,17,0,0,0,4,2
RJF638,17,31,31,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
RJF639,17,27,27,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
RJF640,17,28,28,0,1,144,9,2021,kig,44,76,17,0,0,0,4,2
RJF641,19,28,28,0,1,140,13,2021,kig,44,76,17,0,0,0,4,2
RJF642,21,37,37,0,1,155,-2,2021,kig,44,76,17,0,0,0,4,2
RJF643,22,29,29,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
RJF646,25,32,32,0,1,146,7,2021,kig,44,76,17,0,0,0,4,2
RJF648,29,30,30,0,1,148,5,2021,kig,44,76,17,0,0,0,4,2
CLB106,6,6,26,1,1,146,7,2021,kig,44,76,17,0,0,0,4,2
