"","Nest","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","AgeDay1","Year","Site","Win_Hi","Win_Lo","Spr_Hi","Spr_Lo","wxt","sxt","wxw","sxw","fox"
"943","TLM121",13,20,20,0,1,139,6,2002,"kig",51,45,18,0,19,0,14,2,0.6
"944","HCW003",5,23,23,0,1,136,4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"945","HCW007",5,24,24,0,1,136,4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"946","HCW014",9,26,26,0,1,143,-3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"947","HCW017",9,28,28,0,1,142,-2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"948","HCW028",12,28,28,0,1,143,-3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"949","HCW029",12,30,30,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"950","HCW032",15,37,37,0,1,152,-12,2003,"kig",35,74,9,4,0,0,3,3,0.83
"951","HCW038",18,41,41,0,1,155,-15,2003,"kig",35,74,9,4,0,0,3,3,0.83
"952","HMW020",5,23,23,0,1,141,-1,2003,"kig",35,74,9,4,0,0,3,3,0.83
"953","HMW042",7,23,23,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"954","HMW063",9,32,32,0,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"955","HMW080",11,28,28,0,1,149,-9,2003,"kig",35,74,9,4,0,0,3,3,0.83
"956","HMW090",12,25,25,0,1,141,-1,2003,"kig",35,74,9,4,0,0,3,3,0.83
"957","HMW093",13,34,34,0,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"958","HMW094",13,30,30,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"959","HMW096",13,31,31,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"960","HMW101",15,29,29,0,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"961","HMW129",18,36,36,0,1,149,-9,2003,"kig",35,74,9,4,0,0,3,3,0.83
"962","HMW136",18,35,35,0,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"963","HMW145",19,42,42,0,1,158,-18,2003,"kig",35,74,9,4,0,0,3,3,0.83
"964","HMW161",23,36,36,0,1,154,-14,2003,"kig",35,74,9,4,0,0,3,3,0.83
"965","HMW166",24,36,36,0,1,154,-14,2003,"kig",35,74,9,4,0,0,3,3,0.83
"966","HMW172",25,31,31,0,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"967","HMW174",26,34,34,0,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"968","JLO001",5,29,29,0,1,142,-2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"969","JLO004",5,31,31,0,1,142,-2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"970","JLO005",6,27,27,0,1,140,0,2003,"kig",35,74,9,4,0,0,3,3,0.83
"971","JLO008",9,33,33,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"972","JLO020",12,34,34,0,1,149,-9,2003,"kig",35,74,9,4,0,0,3,3,0.83
"973","JLO024",13,24,24,0,1,134,6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"974","JLO025",13,34,34,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"975","JLO028",14,33,33,0,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"976","JLO037",15,33,33,0,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"977","JLO045",32,34,34,0,1,158,-18,2003,"kig",35,74,9,4,0,0,3,3,0.83
"978","JLO046",33,37,37,0,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"979","MLW003",6,30,30,0,1,143,-3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"980","MLW005",8,30,30,0,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"981","MLW009",9,35,35,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"982","MLW010",9,31,31,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"983","MLW019",11,31,31,0,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"984","MLW020",11,34,34,0,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"985","MLW023",12,29,29,0,1,140,0,2003,"kig",35,74,9,4,0,0,3,3,0.83
"986","MLW024",12,30,30,0,1,139,1,2003,"kig",35,74,9,4,0,0,3,3,0.83
"987","MLW033",16,33,33,0,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"988","MLW049",27,42,42,0,1,155,-15,2003,"kig",35,74,9,4,0,0,3,3,0.83
"989","MLW050",29,39,39,0,1,155,-15,2003,"kig",35,74,9,4,0,0,3,3,0.83
"990","TJO001",5,28,28,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"991","TJO004",5,28,28,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"992","TJO005",5,27,27,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"993","TJO006",5,28,28,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"994","TJO008",5,21,21,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"995","TJO010",7,31,31,0,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"996","TJO012",8,31,31,0,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"997","TJO013",8,21,21,0,1,136,4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"998","TJO021",9,27,27,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"999","TJO022",9,28,28,0,1,137,3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1000","TJO023",9,28,28,0,1,143,-3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1001","TJO024",9,29,29,0,1,143,-3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1002","TJO028",12,35,35,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1003","TJO030",12,36,36,0,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1004","TJO031",14,36,36,0,1,150,-10,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1005","TJO039",15,34,34,0,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1006","TJO050",19,30,30,0,1,140,0,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1007","HCW009",7,14,21,1,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1008","HCW022",10,10,17,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1009","HCW040",18,31,36,1,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1010","HCW043",21,30,33,1,1,158,-18,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1011","HCW044",22,22,27,1,1,159,-19,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1012","HCW045",25,25,30,1,1,156,-16,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1013","HCW047",32,32,38,1,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1014","HMW039",7,7,14,1,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1015","HMW041",7,29,31,1,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1016","HMW049",8,15,22,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1017","HMW050",8,8,15,1,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1018","HMW051",8,15,22,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1019","HMW052",8,22,28,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1020","HMW098",15,19,26,1,1,154,-14,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1021","HMW102",15,26,32,1,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1022","HMW113",15,22,30,1,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1023","HMW118",16,16,23,1,1,155,-15,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1024","HMW120",16,34,35,1,1,150,-10,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1025","HMW121",16,23,27,1,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1026","HMW148",20,34,40,1,1,157,-17,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1027","HMW158",22,38,41,1,1,161,-21,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1028","HMW160",23,30,32,1,1,152,-12,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1029","HMW168",24,24,30,1,1,153,-13,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1030","HMW179",29,29,36,1,1,159,-19,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1031","HMW189",37,37,41,1,1,156,-16,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1032","JLO002",5,5,12,1,1,142,-2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1033","JLO003",5,5,12,1,1,139,1,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1034","JLO007",8,22,25,1,1,141,-1,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1035","JLO009",9,16,22,1,1,135,5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1036","JLO016",10,17,20,1,1,138,2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1037","JLO027",14,29,32,1,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1038","JLO029",14,29,31,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1039","JLO036",14,21,27,1,1,142,-2,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1040","JLO038",15,22,30,1,1,152,-12,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1041","MLW006",8,22,27,1,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1042","MLW013",10,17,24,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1043","MLW017",11,11,18,1,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1044","MLW029",14,29,32,1,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1045","MLW032",15,22,30,1,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1046","MLW040",18,30,32,1,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1047","PLF002",24,30,37,1,1,155,-15,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1048","TJO009",7,14,17,1,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1049","TJO011",7,29,31,1,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1050","TJO015",8,22,28,1,1,146,-6,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1051","TJO020",9,16,22,1,1,137,3,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1052","TJO026",10,10,17,1,1,144,-4,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1053","TJO027",11,25,31,1,1,147,-7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1054","TJO032",14,29,32,1,1,148,-8,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1055","TJO040",16,30,34,1,1,150,-10,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1056","TJO043",17,17,24,1,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1057","TJO044",17,24,31,1,1,151,-11,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1058","TJO057",21,29,38,1,1,158,-18,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1059","TJO058",21,21,29,1,1,157,-17,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1060","TJO059",21,29,36,1,1,158,-18,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1061","HMW144",19,26,26,0,1,145,-5,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1062","HMW159",22,42,42,0,1,161,-21,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1063","HMW178",27,43,43,0,1,162,-22,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1064","HMW180",29,42,42,0,1,165,-25,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1065","MLW004",6,17,17,0,1,133,7,2003,"kig",35,74,9,4,0,0,3,3,0.83
"1066","BNS001",13,31,31,0,1,138,-4,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1067","BNS002",14,30,30,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1068","BNS005",14,33,33,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1069","BNS008",21,33,33,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1070","BNS013",15,27,27,0,1,137,-3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1071","BNS015",15,36,36,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1072","BNS021",16,27,27,0,1,131,3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1073","BNS022",16,33,33,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1074","BNS024",17,33,33,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1075","BNS025",17,30,30,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1076","BNS026",17,24,24,0,1,132,2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1077","BNS030",17,37,37,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1078","BNS031",19,31,31,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1079","BNS034",20,34,34,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1080","BNS038",21,37,37,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1081","BNS039",21,38,38,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1082","BNS040",21,37,37,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1083","BNS041",21,36,36,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1084","BNS042",21,36,36,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1085","BNS043",21,33,33,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1086","BNS044",21,38,38,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1087","BNS046",23,31,31,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1088","BNS054",34,46,46,0,1,155,-21,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1089","HMW020",7,29,29,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1090","HMW029",9,31,31,0,1,140,-6,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1091","HMW032",31,33,33,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1092","HMW036",10,36,36,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1093","HMW037",11,31,31,0,1,144,-10,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1094","HMW040",15,35,35,0,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1095","HMW046",16,39,39,0,1,149,-15,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1096","HMW055",16,33,33,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1097","HMW068",19,42,42,0,1,152,-18,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1098","HMW070",19,37,37,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1099","HMW072",20,38,38,0,1,150,-16,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1100","HMW074",22,34,34,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1101","HMW076",21,33,33,0,1,144,-10,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1102","HMW089",24,45,45,0,1,157,-23,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1103","HMW091",24,32,32,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1104","HMW099",27,49,49,0,1,160,-26,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1105","HMW110",34,50,50,0,1,159,-25,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1106","HMW115",35,40,40,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1107","HMW128",38,39,39,0,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1108","HMW130",39,48,48,0,1,160,-26,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1109","LJV003",3,23,23,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1110","LJV004",3,25,25,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1111","LJV005",4,26,26,0,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1112","LJV009",6,24,24,0,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1113","LJV015",9,32,32,0,1,140,-6,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1114","LJV018",10,25,25,0,1,132,2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1115","LJV022",11,32,32,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1116","LJV023",11,30,30,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1117","LJV026",14,34,34,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1118","LJV028",14,24,24,0,1,134,0,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1119","LJV031",14,26,26,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1120","LJV032",14,28,28,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1121","LJV034",15,35,35,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1122","LJV044",17,35,35,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1123","LJV047",18,40,40,0,1,151,-17,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1124","LJV056",20,39,39,0,1,151,-17,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1125","LJV059",21,25,25,0,1,134,0,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1126","LJV064",21,35,35,0,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1127","LJV066",21,30,30,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1128","LJV072",25,41,41,0,1,150,-16,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1129","LJV073",25,45,45,0,1,157,-23,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1130","LJV091",38,45,45,0,1,151,-17,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1131","LJV092",38,48,48,0,1,159,-25,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1132","LJV093",38,46,46,0,1,155,-21,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1133","MLW001",13,28,28,0,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1134","MLW003",14,22,22,0,1,129,5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1135","MLW004",14,35,35,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1136","MLW009",14,34,34,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1137","MLW014",15,35,35,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1138","MLW015",15,32,32,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1139","MLW017",15,30,30,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1140","MLW019",16,38,38,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1141","MLW020",16,30,30,0,1,138,-4,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1142","MLW024",16,31,31,0,1,140,-6,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1143","MLW025",16,35,35,0,1,144,-10,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1144","MLW027",17,33,33,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1145","MLW029",17,27,27,0,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1146","MLW032",17,32,32,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1147","MLW034",17,33,33,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1148","MLW048",21,26,26,0,1,133,1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1149","MLW049",21,44,44,0,1,152,-18,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1150","MLW050",21,32,32,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1151","MLW051",21,41,41,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1152","MLW055",22,35,35,0,1,144,-10,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1153","MLW056",23,37,37,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1154","MLW071",29,31,31,0,1,140,-6,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1155","MLW073",29,35,35,0,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1156","MLW074",30,50,50,0,1,158,-24,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1157","MLW078",32,38,38,0,1,147,-13,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1158","MLW080",35,44,44,0,1,153,-19,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1159","MLW082",39,48,48,0,1,151,-17,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1160","MLW083",39,41,41,0,1,150,-16,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1161","MLW084",39,46,46,0,1,154,-20,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1162","TJO003",13,27,27,0,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1163","TJO006",13,24,24,0,1,128,6,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1164","TJO015",15,30,30,0,1,137,-3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1165","TJO018",15,35,35,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1166","TJO026",15,35,35,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1167","TJO031",16,25,25,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1168","TJO032",16,22,22,0,1,131,3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1169","TJO033",16,22,22,0,1,131,3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1170","TJO034",16,26,26,0,1,134,0,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1171","TJO035",16,38,38,0,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1172","TJO038",17,37,37,0,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1173","TJO039",16,37,37,0,1,144,-10,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1174","TJO042",17,35,35,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1175","TJO046",17,33,33,0,1,142,-8,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1176","TJO048",19,32,32,0,1,139,-5,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1177","TJO052",19,41,41,0,1,149,-15,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1178","TJO054",20,27,27,0,1,133,1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1179","TJO055",20,43,43,0,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1180","TJO057",24,31,31,0,1,138,-4,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1181","TJO059",21,40,40,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1182","TJO060",21,37,37,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1183","TJO062",21,33,33,0,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1184","TJO064",24,36,36,0,1,145,-11,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1185","TJO067",28,34,34,0,1,143,-9,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1186","TJO069",29,45,45,0,1,154,-20,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1187","BNS036",21,21,27,1,1,136,-2,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1188","BNS037",21,28,35,1,1,149,-15,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1189","BNS051",24,31,38,1,1,149,-15,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1190","BNS053",32,32,42,1,1,163,-29,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1191","HMW002",1,1,17,1,1,134,0,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1192","HMW003",2,2,10,1,1,135,-1,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1193","HMW111",35,35,44,1,1,156,-22,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1194","LJV020",10,18,28,1,1,137,-3,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1195","LJV055",20,20,27,1,1,153,-19,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1196","MLW018",15,15,22,1,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1197","MLW036",18,18,25,1,1,146,-12,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1198","MLW060",23,23,31,1,1,141,-7,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1199","MLW061",23,38,40,1,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1200","TJO040",17,39,42,1,1,148,-14,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1201","TJO045",17,17,24,1,1,138,-4,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1202","TJO051",19,19,25,1,1,134,0,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1203","TJO056",24,42,43,1,1,149,-15,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1204","TJO068",29,43,44,1,1,154,-20,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1205","TJO074",45,45,46,1,1,157,-23,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1206","LJV101",47,50,50,0,1,158,-24,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1207","TJO073",39,50,50,0,1,161,-27,2004,"kig",42,74,3,0,0,4,7,2,0.65
"1208","BCL002",1,17,17,0,1,137,11,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1209","BCL003",1,23,23,0,1,143,5,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1210","BCL005",1,18,18,0,1,139,9,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1211","BCL007",1,19,19,0,1,137,11,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1212","BCL020",2,16,16,0,1,138,10,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1213","BCL027",4,20,20,0,1,139,9,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1214","BCL032",4,15,15,0,1,133,15,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1215","BCL034",5,15,15,0,1,138,10,2005,"kig",25,61,13,4,0,1,5,3,0.55
"1216","BCL036",5,15,15,0,1,134,14,2005,"kig",25,61,13,4,0,1,5,3,0.55
